payer_id,payer_name,payer_country,payer_service,payer_currency,transaction_type,min_amount,max_amount,precision,increment,required_sender,required_beneficiary,credit_party_identifiers_accepted,credit_party_information,credit_party_verification,credit_party_information_credit_party_identifiers_accepted,credit_party_verification_credit_party_identifiers_accepted,credit_party_verification_required_receiving_entity_fields,required_documents
4785,Manulife Trust Company,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4785,Manulife Trust Company,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4786,"Mega International Commercial Bank Co., Ltd.",Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4786,"Mega International Commercial Bank Co., Ltd.",Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4786,"Mega International Commercial Bank Co., Ltd.",Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4786,"Mega International Commercial Bank Co., Ltd.",Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4787,Mizuho Bank Ltd.,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4787,Mizuho Bank Ltd.,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4787,Mizuho Bank Ltd.,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4787,Mizuho Bank Ltd.,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4788,Montreal Trust Company of Canada,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4788,Montreal Trust Company of Canada,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4788,Montreal Trust Company of Canada,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4788,Montreal Trust Company of Canada,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4789,Motus Bank,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4789,Motus Bank,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4789,Motus Bank,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4789,Motus Bank,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4782,M & T Bank,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4782,M & T Bank,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4782,M & T Bank,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4782,M & T Bank,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4790,"MUFG Bank, Ltd., Canada Branch",Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4790,"MUFG Bank, Ltd., Canada Branch",Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4790,"MUFG Bank, Ltd., Canada Branch",Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4790,"MUFG Bank, Ltd., Canada Branch",Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4791,Natcan Trust Company,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4791,Natcan Trust Company,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4791,Natcan Trust Company,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4791,Natcan Trust Company,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4792,National Bank of Canada,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4792,National Bank of Canada,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4792,National Bank of Canada,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4792,National Bank of Canada,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4793,National Trust Company,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4793,National Trust Company,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4793,National Trust Company,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4793,National Trust Company,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4794,Peace Hills Trust Company,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4794,Peace Hills Trust Company,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4794,Peace Hills Trust Company,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4794,Peace Hills Trust Company,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4795,Peoples Bank of Canada,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4795,Peoples Bank of Canada,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4795,Peoples Bank of Canada,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4795,Peoples Bank of Canada,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4796,Peoples Trust Company,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4796,Peoples Trust Company,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4796,Peoples Trust Company,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4796,Peoples Trust Company,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4797,PNC Bank Canada Branch,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4797,PNC Bank Canada Branch,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4797,PNC Bank Canada Branch,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4797,PNC Bank Canada Branch,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4798,President's Choice Bank,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4798,President's Choice Bank,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4798,President's Choice Bank,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4798,President's Choice Bank,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4799,Rabobank Canada,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4799,Rabobank Canada,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4799,Rabobank Canada,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4799,Rabobank Canada,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4800,RFA Bank of Canada,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4800,RFA Bank of Canada,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4800,RFA Bank of Canada,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4800,RFA Bank of Canada,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4801,Rogers Bank,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4801,Rogers Bank,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4801,Rogers Bank,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4801,Rogers Bank,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4802,Royal Bank of Canada,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4802,Royal Bank of Canada,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4802,Royal Bank of Canada,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4802,Royal Bank of Canada,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4803,Royal Trust Corporation of Canada,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4803,Royal Trust Corporation of Canada,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4803,Royal Trust Corporation of Canada,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4803,Royal Trust Corporation of Canada,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4804,SBI Canada Bank,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4804,SBI Canada Bank,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4804,SBI Canada Bank,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4804,SBI Canada Bank,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4805,Scotia Mortgage Corporation,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4805,Scotia Mortgage Corporation,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4805,Scotia Mortgage Corporation,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4805,Scotia Mortgage Corporation,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4806,Shinhan Bank Canada,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4806,Shinhan Bank Canada,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4806,Shinhan Bank Canada,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4806,Shinhan Bank Canada,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4807,Société Générale (Canada Branch) (Institution Code 292),Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4807,Société Générale (Canada Branch) (Institution Code 292),Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4807,Société Générale (Canada Branch) (Institution Code 292),Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4807,Société Générale (Canada Branch) (Institution Code 292),Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4828,Société Générale (Canada Branch) (Institution Code 346),Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4828,Société Générale (Canada Branch) (Institution Code 346),Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4828,Société Générale (Canada Branch) (Institution Code 346),Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4828,Société Générale (Canada Branch) (Institution Code 346),Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4808,State Street,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4808,State Street,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4808,State Street,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4808,State Street,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4809,"Sumitomo Mitsui Banking Corporation, Canada Branch",Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4809,"Sumitomo Mitsui Banking Corporation, Canada Branch",Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4809,"Sumitomo Mitsui Banking Corporation, Canada Branch",Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4809,"Sumitomo Mitsui Banking Corporation, Canada Branch",Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4810,Sun Life Financial Trust Inc.,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4810,Sun Life Financial Trust Inc.,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4810,Sun Life Financial Trust Inc.,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4810,Sun Life Financial Trust Inc.,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4811,Tangerine Bank,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4811,Tangerine Bank,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4811,Tangerine Bank,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4811,Tangerine Bank,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4812,TD Mortgage Corporation,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4812,TD Mortgage Corporation,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4812,TD Mortgage Corporation,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4812,TD Mortgage Corporation,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4813,TD Pacific Mortgage Corporation,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4813,TD Pacific Mortgage Corporation,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4813,TD Pacific Mortgage Corporation,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4813,TD Pacific Mortgage Corporation,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4814,The Bank of New York Mellon,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4814,The Bank of New York Mellon,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4814,The Bank of New York Mellon,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4814,The Bank of New York Mellon,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4815,The Bank of Nova Scotia,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4815,The Bank of Nova Scotia,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4815,The Bank of Nova Scotia,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4815,The Bank of Nova Scotia,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4816,The Canada Trust Company,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4816,The Canada Trust Company,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4816,The Canada Trust Company,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4816,The Canada Trust Company,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4817,"The Northern Trust Company, Canada Branch",Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4817,"The Northern Trust Company, Canada Branch",Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4817,"The Northern Trust Company, Canada Branch",Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4817,"The Northern Trust Company, Canada Branch",Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
